sample	image	mask	label
s1207_spleen	__TOTALSEG_DATA_DIR__/s1207/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1207/segmentations/spleen.nii.gz	1
s1208_kidney_left	__TOTALSEG_DATA_DIR__/s1208/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1208/segmentations/kidney_left.nii.gz	1
s1208_kidney_right	__TOTALSEG_DATA_DIR__/s1208/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1208/segmentations/kidney_right.nii.gz	1
s1208_liver	__TOTALSEG_DATA_DIR__/s1208/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1208/segmentations/liver.nii.gz	1
s1208_pancreas	__TOTALSEG_DATA_DIR__/s1208/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1208/segmentations/pancreas.nii.gz	1
s1208_spleen	__TOTALSEG_DATA_DIR__/s1208/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1208/segmentations/spleen.nii.gz	1
s1209_kidney_left	__TOTALSEG_DATA_DIR__/s1209/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1209/segmentations/kidney_left.nii.gz	1
s1209_kidney_right	__TOTALSEG_DATA_DIR__/s1209/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1209/segmentations/kidney_right.nii.gz	1
s1209_liver	__TOTALSEG_DATA_DIR__/s1209/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1209/segmentations/liver.nii.gz	1
s1209_pancreas	__TOTALSEG_DATA_DIR__/s1209/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1209/segmentations/pancreas.nii.gz	1
s1209_spleen	__TOTALSEG_DATA_DIR__/s1209/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1209/segmentations/spleen.nii.gz	1
s1210_kidney_left	__TOTALSEG_DATA_DIR__/s1210/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1210/segmentations/kidney_left.nii.gz	1
s1210_kidney_right	__TOTALSEG_DATA_DIR__/s1210/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1210/segmentations/kidney_right.nii.gz	1
s1210_liver	__TOTALSEG_DATA_DIR__/s1210/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1210/segmentations/liver.nii.gz	1
s1210_pancreas	__TOTALSEG_DATA_DIR__/s1210/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1210/segmentations/pancreas.nii.gz	1
s1210_spleen	__TOTALSEG_DATA_DIR__/s1210/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1210/segmentations/spleen.nii.gz	1
s1212_kidney_left	__TOTALSEG_DATA_DIR__/s1212/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1212/segmentations/kidney_left.nii.gz	1
s1212_kidney_right	__TOTALSEG_DATA_DIR__/s1212/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1212/segmentations/kidney_right.nii.gz	1
s1212_liver	__TOTALSEG_DATA_DIR__/s1212/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1212/segmentations/liver.nii.gz	1
s1212_pancreas	__TOTALSEG_DATA_DIR__/s1212/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1212/segmentations/pancreas.nii.gz	1
s1212_spleen	__TOTALSEG_DATA_DIR__/s1212/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1212/segmentations/spleen.nii.gz	1
s1216_kidney_left	__TOTALSEG_DATA_DIR__/s1216/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1216/segmentations/kidney_left.nii.gz	1
s1216_kidney_right	__TOTALSEG_DATA_DIR__/s1216/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1216/segmentations/kidney_right.nii.gz	1
s1216_liver	__TOTALSEG_DATA_DIR__/s1216/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1216/segmentations/liver.nii.gz	1
s1216_pancreas	__TOTALSEG_DATA_DIR__/s1216/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1216/segmentations/pancreas.nii.gz	1
s1216_spleen	__TOTALSEG_DATA_DIR__/s1216/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1216/segmentations/spleen.nii.gz	1
s1221_kidney_left	__TOTALSEG_DATA_DIR__/s1221/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1221/segmentations/kidney_left.nii.gz	1
s1221_kidney_right	__TOTALSEG_DATA_DIR__/s1221/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1221/segmentations/kidney_right.nii.gz	1
s1221_liver	__TOTALSEG_DATA_DIR__/s1221/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1221/segmentations/liver.nii.gz	1
s1221_pancreas	__TOTALSEG_DATA_DIR__/s1221/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1221/segmentations/pancreas.nii.gz	1
s1221_spleen	__TOTALSEG_DATA_DIR__/s1221/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1221/segmentations/spleen.nii.gz	1
s1223_kidney_right	__TOTALSEG_DATA_DIR__/s1223/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1223/segmentations/kidney_right.nii.gz	1
s1223_liver	__TOTALSEG_DATA_DIR__/s1223/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1223/segmentations/liver.nii.gz	1
s1223_pancreas	__TOTALSEG_DATA_DIR__/s1223/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1223/segmentations/pancreas.nii.gz	1
s1223_spleen	__TOTALSEG_DATA_DIR__/s1223/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1223/segmentations/spleen.nii.gz	1
s1224_kidney_left	__TOTALSEG_DATA_DIR__/s1224/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1224/segmentations/kidney_left.nii.gz	1
s1224_kidney_right	__TOTALSEG_DATA_DIR__/s1224/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1224/segmentations/kidney_right.nii.gz	1
s1224_liver	__TOTALSEG_DATA_DIR__/s1224/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1224/segmentations/liver.nii.gz	1
s1224_pancreas	__TOTALSEG_DATA_DIR__/s1224/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1224/segmentations/pancreas.nii.gz	1
s1224_spleen	__TOTALSEG_DATA_DIR__/s1224/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1224/segmentations/spleen.nii.gz	1
s1225_kidney_left	__TOTALSEG_DATA_DIR__/s1225/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1225/segmentations/kidney_left.nii.gz	1
s1225_liver	__TOTALSEG_DATA_DIR__/s1225/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1225/segmentations/liver.nii.gz	1
s1225_pancreas	__TOTALSEG_DATA_DIR__/s1225/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1225/segmentations/pancreas.nii.gz	1
s1225_spleen	__TOTALSEG_DATA_DIR__/s1225/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1225/segmentations/spleen.nii.gz	1
s1226_liver	__TOTALSEG_DATA_DIR__/s1226/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1226/segmentations/liver.nii.gz	1
s1226_spleen	__TOTALSEG_DATA_DIR__/s1226/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1226/segmentations/spleen.nii.gz	1
s1228_kidney_left	__TOTALSEG_DATA_DIR__/s1228/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1228/segmentations/kidney_left.nii.gz	1
s1228_kidney_right	__TOTALSEG_DATA_DIR__/s1228/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1228/segmentations/kidney_right.nii.gz	1
s1228_liver	__TOTALSEG_DATA_DIR__/s1228/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1228/segmentations/liver.nii.gz	1
s1228_pancreas	__TOTALSEG_DATA_DIR__/s1228/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1228/segmentations/pancreas.nii.gz	1
s1228_spleen	__TOTALSEG_DATA_DIR__/s1228/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1228/segmentations/spleen.nii.gz	1
s1230_kidney_left	__TOTALSEG_DATA_DIR__/s1230/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1230/segmentations/kidney_left.nii.gz	1
s1230_kidney_right	__TOTALSEG_DATA_DIR__/s1230/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1230/segmentations/kidney_right.nii.gz	1
s1230_liver	__TOTALSEG_DATA_DIR__/s1230/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1230/segmentations/liver.nii.gz	1
s1230_pancreas	__TOTALSEG_DATA_DIR__/s1230/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1230/segmentations/pancreas.nii.gz	1
s1230_spleen	__TOTALSEG_DATA_DIR__/s1230/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1230/segmentations/spleen.nii.gz	1
s1233_kidney_left	__TOTALSEG_DATA_DIR__/s1233/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1233/segmentations/kidney_left.nii.gz	1
s1233_kidney_right	__TOTALSEG_DATA_DIR__/s1233/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1233/segmentations/kidney_right.nii.gz	1
s1233_liver	__TOTALSEG_DATA_DIR__/s1233/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1233/segmentations/liver.nii.gz	1
s1233_pancreas	__TOTALSEG_DATA_DIR__/s1233/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1233/segmentations/pancreas.nii.gz	1
s1233_spleen	__TOTALSEG_DATA_DIR__/s1233/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1233/segmentations/spleen.nii.gz	1
s1236_kidney_left	__TOTALSEG_DATA_DIR__/s1236/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1236/segmentations/kidney_left.nii.gz	1
s1236_kidney_right	__TOTALSEG_DATA_DIR__/s1236/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1236/segmentations/kidney_right.nii.gz	1
s1236_liver	__TOTALSEG_DATA_DIR__/s1236/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1236/segmentations/liver.nii.gz	1
s1236_pancreas	__TOTALSEG_DATA_DIR__/s1236/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1236/segmentations/pancreas.nii.gz	1
s1236_spleen	__TOTALSEG_DATA_DIR__/s1236/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1236/segmentations/spleen.nii.gz	1
s1238_kidney_left	__TOTALSEG_DATA_DIR__/s1238/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1238/segmentations/kidney_left.nii.gz	1
s1238_kidney_right	__TOTALSEG_DATA_DIR__/s1238/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1238/segmentations/kidney_right.nii.gz	1
s1238_liver	__TOTALSEG_DATA_DIR__/s1238/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1238/segmentations/liver.nii.gz	1
s1238_pancreas	__TOTALSEG_DATA_DIR__/s1238/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1238/segmentations/pancreas.nii.gz	1
s1238_spleen	__TOTALSEG_DATA_DIR__/s1238/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1238/segmentations/spleen.nii.gz	1
s1239_liver	__TOTALSEG_DATA_DIR__/s1239/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1239/segmentations/liver.nii.gz	1
s1240_kidney_left	__TOTALSEG_DATA_DIR__/s1240/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1240/segmentations/kidney_left.nii.gz	1
s1240_kidney_right	__TOTALSEG_DATA_DIR__/s1240/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1240/segmentations/kidney_right.nii.gz	1
s1240_liver	__TOTALSEG_DATA_DIR__/s1240/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1240/segmentations/liver.nii.gz	1
s1240_pancreas	__TOTALSEG_DATA_DIR__/s1240/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1240/segmentations/pancreas.nii.gz	1
s1240_spleen	__TOTALSEG_DATA_DIR__/s1240/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1240/segmentations/spleen.nii.gz	1
s1241_kidney_left	__TOTALSEG_DATA_DIR__/s1241/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1241/segmentations/kidney_left.nii.gz	1
s1241_kidney_right	__TOTALSEG_DATA_DIR__/s1241/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1241/segmentations/kidney_right.nii.gz	1
s1241_liver	__TOTALSEG_DATA_DIR__/s1241/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1241/segmentations/liver.nii.gz	1
s1241_pancreas	__TOTALSEG_DATA_DIR__/s1241/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1241/segmentations/pancreas.nii.gz	1
s1241_spleen	__TOTALSEG_DATA_DIR__/s1241/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1241/segmentations/spleen.nii.gz	1
s1243_liver	__TOTALSEG_DATA_DIR__/s1243/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1243/segmentations/liver.nii.gz	1
s1243_spleen	__TOTALSEG_DATA_DIR__/s1243/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1243/segmentations/spleen.nii.gz	1
s1244_kidney_left	__TOTALSEG_DATA_DIR__/s1244/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1244/segmentations/kidney_left.nii.gz	1
s1244_kidney_right	__TOTALSEG_DATA_DIR__/s1244/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1244/segmentations/kidney_right.nii.gz	1
s1244_liver	__TOTALSEG_DATA_DIR__/s1244/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1244/segmentations/liver.nii.gz	1
s1244_pancreas	__TOTALSEG_DATA_DIR__/s1244/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1244/segmentations/pancreas.nii.gz	1
s1244_spleen	__TOTALSEG_DATA_DIR__/s1244/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1244/segmentations/spleen.nii.gz	1
s1245_kidney_left	__TOTALSEG_DATA_DIR__/s1245/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1245/segmentations/kidney_left.nii.gz	1
s1245_kidney_right	__TOTALSEG_DATA_DIR__/s1245/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1245/segmentations/kidney_right.nii.gz	1
s1245_liver	__TOTALSEG_DATA_DIR__/s1245/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1245/segmentations/liver.nii.gz	1
s1245_pancreas	__TOTALSEG_DATA_DIR__/s1245/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1245/segmentations/pancreas.nii.gz	1
s1245_spleen	__TOTALSEG_DATA_DIR__/s1245/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1245/segmentations/spleen.nii.gz	1
s1247_kidney_left	__TOTALSEG_DATA_DIR__/s1247/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1247/segmentations/kidney_left.nii.gz	1
s1247_kidney_right	__TOTALSEG_DATA_DIR__/s1247/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1247/segmentations/kidney_right.nii.gz	1
s1247_liver	__TOTALSEG_DATA_DIR__/s1247/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1247/segmentations/liver.nii.gz	1
s1247_pancreas	__TOTALSEG_DATA_DIR__/s1247/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1247/segmentations/pancreas.nii.gz	1
s1247_spleen	__TOTALSEG_DATA_DIR__/s1247/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1247/segmentations/spleen.nii.gz	1
s1248_kidney_left	__TOTALSEG_DATA_DIR__/s1248/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1248/segmentations/kidney_left.nii.gz	1
s1248_kidney_right	__TOTALSEG_DATA_DIR__/s1248/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1248/segmentations/kidney_right.nii.gz	1
s1248_liver	__TOTALSEG_DATA_DIR__/s1248/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1248/segmentations/liver.nii.gz	1
s1248_pancreas	__TOTALSEG_DATA_DIR__/s1248/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1248/segmentations/pancreas.nii.gz	1
s1248_spleen	__TOTALSEG_DATA_DIR__/s1248/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1248/segmentations/spleen.nii.gz	1
s1249_kidney_left	__TOTALSEG_DATA_DIR__/s1249/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1249/segmentations/kidney_left.nii.gz	1
s1249_kidney_right	__TOTALSEG_DATA_DIR__/s1249/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1249/segmentations/kidney_right.nii.gz	1
s1249_liver	__TOTALSEG_DATA_DIR__/s1249/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1249/segmentations/liver.nii.gz	1
s1249_pancreas	__TOTALSEG_DATA_DIR__/s1249/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1249/segmentations/pancreas.nii.gz	1
s1249_spleen	__TOTALSEG_DATA_DIR__/s1249/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1249/segmentations/spleen.nii.gz	1
s1250_liver	__TOTALSEG_DATA_DIR__/s1250/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1250/segmentations/liver.nii.gz	1
s1250_spleen	__TOTALSEG_DATA_DIR__/s1250/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1250/segmentations/spleen.nii.gz	1
s1251_kidney_left	__TOTALSEG_DATA_DIR__/s1251/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1251/segmentations/kidney_left.nii.gz	1
s1251_kidney_right	__TOTALSEG_DATA_DIR__/s1251/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1251/segmentations/kidney_right.nii.gz	1
s1251_liver	__TOTALSEG_DATA_DIR__/s1251/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1251/segmentations/liver.nii.gz	1
s1251_pancreas	__TOTALSEG_DATA_DIR__/s1251/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1251/segmentations/pancreas.nii.gz	1
s1251_spleen	__TOTALSEG_DATA_DIR__/s1251/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1251/segmentations/spleen.nii.gz	1
s1252_kidney_left	__TOTALSEG_DATA_DIR__/s1252/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1252/segmentations/kidney_left.nii.gz	1
s1252_kidney_right	__TOTALSEG_DATA_DIR__/s1252/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1252/segmentations/kidney_right.nii.gz	1
s1252_liver	__TOTALSEG_DATA_DIR__/s1252/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1252/segmentations/liver.nii.gz	1
s1252_pancreas	__TOTALSEG_DATA_DIR__/s1252/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1252/segmentations/pancreas.nii.gz	1
s1252_spleen	__TOTALSEG_DATA_DIR__/s1252/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1252/segmentations/spleen.nii.gz	1
s1254_liver	__TOTALSEG_DATA_DIR__/s1254/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1254/segmentations/liver.nii.gz	1
s1254_spleen	__TOTALSEG_DATA_DIR__/s1254/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1254/segmentations/spleen.nii.gz	1
s1255_kidney_left	__TOTALSEG_DATA_DIR__/s1255/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1255/segmentations/kidney_left.nii.gz	1
s1255_kidney_right	__TOTALSEG_DATA_DIR__/s1255/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1255/segmentations/kidney_right.nii.gz	1
s1255_liver	__TOTALSEG_DATA_DIR__/s1255/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1255/segmentations/liver.nii.gz	1
s1255_pancreas	__TOTALSEG_DATA_DIR__/s1255/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1255/segmentations/pancreas.nii.gz	1
s1255_spleen	__TOTALSEG_DATA_DIR__/s1255/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1255/segmentations/spleen.nii.gz	1
s1256_kidney_left	__TOTALSEG_DATA_DIR__/s1256/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1256/segmentations/kidney_left.nii.gz	1
s1256_kidney_right	__TOTALSEG_DATA_DIR__/s1256/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1256/segmentations/kidney_right.nii.gz	1
s1256_liver	__TOTALSEG_DATA_DIR__/s1256/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1256/segmentations/liver.nii.gz	1
s1256_pancreas	__TOTALSEG_DATA_DIR__/s1256/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1256/segmentations/pancreas.nii.gz	1
s1257_kidney_left	__TOTALSEG_DATA_DIR__/s1257/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1257/segmentations/kidney_left.nii.gz	1
s1257_kidney_right	__TOTALSEG_DATA_DIR__/s1257/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1257/segmentations/kidney_right.nii.gz	1
s1257_liver	__TOTALSEG_DATA_DIR__/s1257/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1257/segmentations/liver.nii.gz	1
s1257_pancreas	__TOTALSEG_DATA_DIR__/s1257/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1257/segmentations/pancreas.nii.gz	1
s1257_spleen	__TOTALSEG_DATA_DIR__/s1257/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1257/segmentations/spleen.nii.gz	1
s1258_liver	__TOTALSEG_DATA_DIR__/s1258/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1258/segmentations/liver.nii.gz	1
s1259_liver	__TOTALSEG_DATA_DIR__/s1259/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1259/segmentations/liver.nii.gz	1
s1259_spleen	__TOTALSEG_DATA_DIR__/s1259/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1259/segmentations/spleen.nii.gz	1
s1262_kidney_left	__TOTALSEG_DATA_DIR__/s1262/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1262/segmentations/kidney_left.nii.gz	1
s1262_kidney_right	__TOTALSEG_DATA_DIR__/s1262/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1262/segmentations/kidney_right.nii.gz	1
s1262_liver	__TOTALSEG_DATA_DIR__/s1262/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1262/segmentations/liver.nii.gz	1
s1262_pancreas	__TOTALSEG_DATA_DIR__/s1262/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1262/segmentations/pancreas.nii.gz	1
s1262_spleen	__TOTALSEG_DATA_DIR__/s1262/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1262/segmentations/spleen.nii.gz	1
s1264_kidney_left	__TOTALSEG_DATA_DIR__/s1264/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1264/segmentations/kidney_left.nii.gz	1
s1264_kidney_right	__TOTALSEG_DATA_DIR__/s1264/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1264/segmentations/kidney_right.nii.gz	1
s1264_liver	__TOTALSEG_DATA_DIR__/s1264/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1264/segmentations/liver.nii.gz	1
s1264_pancreas	__TOTALSEG_DATA_DIR__/s1264/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1264/segmentations/pancreas.nii.gz	1
s1264_spleen	__TOTALSEG_DATA_DIR__/s1264/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1264/segmentations/spleen.nii.gz	1
s1267_kidney_left	__TOTALSEG_DATA_DIR__/s1267/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1267/segmentations/kidney_left.nii.gz	1
s1267_kidney_right	__TOTALSEG_DATA_DIR__/s1267/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1267/segmentations/kidney_right.nii.gz	1
s1267_liver	__TOTALSEG_DATA_DIR__/s1267/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1267/segmentations/liver.nii.gz	1
s1267_pancreas	__TOTALSEG_DATA_DIR__/s1267/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1267/segmentations/pancreas.nii.gz	1
s1267_spleen	__TOTALSEG_DATA_DIR__/s1267/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1267/segmentations/spleen.nii.gz	1
s1269_kidney_left	__TOTALSEG_DATA_DIR__/s1269/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1269/segmentations/kidney_left.nii.gz	1
s1269_kidney_right	__TOTALSEG_DATA_DIR__/s1269/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1269/segmentations/kidney_right.nii.gz	1
s1269_liver	__TOTALSEG_DATA_DIR__/s1269/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1269/segmentations/liver.nii.gz	1
s1269_pancreas	__TOTALSEG_DATA_DIR__/s1269/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1269/segmentations/pancreas.nii.gz	1
s1269_spleen	__TOTALSEG_DATA_DIR__/s1269/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1269/segmentations/spleen.nii.gz	1
s1270_kidney_left	__TOTALSEG_DATA_DIR__/s1270/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1270/segmentations/kidney_left.nii.gz	1
s1270_kidney_right	__TOTALSEG_DATA_DIR__/s1270/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1270/segmentations/kidney_right.nii.gz	1
s1270_liver	__TOTALSEG_DATA_DIR__/s1270/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1270/segmentations/liver.nii.gz	1
s1270_pancreas	__TOTALSEG_DATA_DIR__/s1270/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1270/segmentations/pancreas.nii.gz	1
s1270_spleen	__TOTALSEG_DATA_DIR__/s1270/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1270/segmentations/spleen.nii.gz	1
s1271_kidney_left	__TOTALSEG_DATA_DIR__/s1271/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1271/segmentations/kidney_left.nii.gz	1
s1271_kidney_right	__TOTALSEG_DATA_DIR__/s1271/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1271/segmentations/kidney_right.nii.gz	1
s1271_liver	__TOTALSEG_DATA_DIR__/s1271/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1271/segmentations/liver.nii.gz	1
s1271_pancreas	__TOTALSEG_DATA_DIR__/s1271/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1271/segmentations/pancreas.nii.gz	1
s1271_spleen	__TOTALSEG_DATA_DIR__/s1271/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1271/segmentations/spleen.nii.gz	1
s1273_kidney_left	__TOTALSEG_DATA_DIR__/s1273/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1273/segmentations/kidney_left.nii.gz	1
s1273_kidney_right	__TOTALSEG_DATA_DIR__/s1273/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1273/segmentations/kidney_right.nii.gz	1
s1273_liver	__TOTALSEG_DATA_DIR__/s1273/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1273/segmentations/liver.nii.gz	1
s1273_pancreas	__TOTALSEG_DATA_DIR__/s1273/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1273/segmentations/pancreas.nii.gz	1
s1273_spleen	__TOTALSEG_DATA_DIR__/s1273/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1273/segmentations/spleen.nii.gz	1
s1277_liver	__TOTALSEG_DATA_DIR__/s1277/ct.nii.gz	__TOTALSEG_DATA_DIR__/s1277/segmentations/liver.nii.gz	1
